date,metric_type,Provider Name,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
12/6/2024,median,Metronet,52147,50600,52.15,50.6,3,307,94,159
12/7/2024,mean,All Providers Combined,109097,105074,109.1,105.07,11,19198,5185,9866
12/7/2024,mean,Citynet,86083,82225,86.08,82.23,12,3000,901,1668
12/7/2024,mean,EngiNet,53417,56486,53.42,56.49,12,639,195,392
12/7/2024,mean,Aztelekom,156223,142184,156.22,142.18,10,3107,830,1568
12/7/2024,mean,Azeronline,145480,144684,145.48,144.68,30,1500,423,798
12/7/2024,mean,Baktelekom,167110,159158,167.11,159.16,7,3525,1018,1918
12/7/2024,mean,ULTEL,81542,78634,81.54,78.63,8,275,75,137
12/7/2024,mean,Delta Telecom,48859,46371,48.86,46.37,13,643,189,365
12/7/2024,mean,alfanet,45925,51559,45.93,51.56,9,200,52,111
12/7/2024,mean,Teleport,32933,35330,32.93,35.33,11,224,63,111
12/7/2024,mean,Azeurotel,155469,139372,155.47,139.37,4,201,60,106
12/7/2024,mean,GSP,49425,49552,49.43,49.55,27,243,63,136
12/7/2024,mean,KATV 1,63324,63431,63.32,63.43,6,2253,587,1242
12/7/2024,mean,Caspian Telecom,63490,66510,63.49,66.51,5,657,171,328
12/7/2024,mean,AzFiberNet,171051,145808,171.05,145.81,5,264,65,100
12/7/2024,mean,SparkTel,88745,71490,88.75,71.49,18,108,35,58
12/7/2024,mean,BeeOnline,88065,65598,88.07,65.6,4,228,53,99
12/7/2024,mean,iZONE,52819,49007,52.82,49.01,4,173,41,91
12/7/2024,mean,Connect CJSC,62264,66413,62.26,66.41,15,283,60,126
12/7/2024,mean,Selnet,50169,118396,50.17,118.4,6,394,102,196
12/7/2024,mean,ArazNET,13810,16557,13.81,16.56,7,195,32,68
12/7/2024,mean,Bulud Telecom,67738,63055,67.74,63.06,9,123,32,71
12/7/2024,mean,Metronet,47304,46563,47.3,46.56,6,342,101,183
12/7/2024,median,All Providers Combined,62195,62421,62.2,62.42,5,19198,5185,9866
12/7/2024,median,Citynet,80305,70743,80.31,70.74,5,3000,901,1668
12/7/2024,median,EngiNet,44070,44590,44.07,44.59,5,639,195,392
12/7/2024,median,Aztelekom,79376,73410,79.38,73.41,8,3107,830,1568
12/7/2024,median,Azeronline,77377,92646,77.38,92.65,11,1500,423,798
12/7/2024,median,Baktelekom,81105,82585,81.11,82.59,5,3525,1018,1918
12/7/2024,median,ULTEL,72988,76019,72.99,76.02,4,275,75,137
12/7/2024,median,Delta Telecom,38930,37856,38.93,37.86,4,643,189,365
12/7/2024,median,alfanet,44971,50282,44.97,50.28,3,200,52,111
12/7/2024,median,Teleport,31545,36076,31.55,36.08,5,224,63,111
12/7/2024,median,Azeurotel,78282,80435,78.28,80.44,4,201,60,106
12/7/2024,median,GSP,36600,38193,36.6,38.19,5,243,63,136
12/7/2024,median,KATV 1,67264,71066,67.26,71.07,3,2253,587,1242
12/7/2024,median,Caspian Telecom,76026,81037,76.03,81.04,3,657,171,328
12/7/2024,median,AzFiberNet,43478,56458,43.48,56.46,4,264,65,100
12/7/2024,median,SparkTel,50427,52726,50.43,52.73,6,108,35,58
12/7/2024,median,BeeOnline,56141,48752,56.14,48.75,4,228,53,99
12/7/2024,median,iZONE,37064,38348,37.06,38.35,3,173,41,91
12/7/2024,median,Connect CJSC,60708,61837,60.71,61.84,4,283,60,126
12/7/2024,median,Selnet,40030,57461,40.03,57.46,5,394,102,196
12/7/2024,median,ArazNET,12858,15335,12.86,15.34,4,195,32,68
12/7/2024,median,Bulud Telecom,39737,39398,39.74,39.4,5,123,32,71
12/7/2024,median,Metronet,43888,41849,43.89,41.85,5,342,101,183
12/8/2024,mean,All Providers Combined,106387,102762,106.39,102.76,10,17434,4744,9054
12/8/2024,mean,Citynet,91646,97938,91.65,97.94,11,2933,863,1548
12/8/2024,mean,EngiNet,61707,62423,61.71,62.42,14,661,174,373
12/8/2024,mean,Aztelekom,150178,129016,150.18,129.02,10,2448,702,1362
12/8/2024,mean,Azeronline,145343,146738,145.34,146.74,23,1462,381,758
12/8/2024,mean,Baktelekom,165638,153150,165.64,153.15,9,3235,901,1738
12/8/2024,mean,ULTEL,79971,65828,79.97,65.83,7,271,74,132
12/8/2024,mean,Delta Telecom,45444,43296,45.44,43.3,15,524,144,265
12/8/2024,mean,alfanet,45524,48643,45.52,48.64,4,151,49,93
12/8/2024,mean,Teleport,35174,36328,35.17,36.33,13,142,41,74
12/8/2024,mean,Azeurotel,137256,129455,137.26,129.46,6,162,56,96
12/8/2024,mean,GSP,50301,48113,50.3,48.11,8,158,52,107
12/8/2024,mean,KATV 1,62786,63481,62.79,63.48,5,2187,613,1225
12/8/2024,mean,Caspian Telecom,61857,64806,61.86,64.81,5,584,177,317
12/8/2024,mean,AzFiberNet,86171,106497,86.17,106.5,6,368,39,84
12/8/2024,mean,Rahat Telecom,54553,42551,54.55,42.55,6,106,29,56
12/8/2024,mean,BeeOnline,60708,53645,60.71,53.65,5,179,48,89
12/8/2024,mean,iZONE,126734,105246,126.73,105.25,8,107,32,73
12/8/2024,mean,Connect CJSC,51242,54817,51.24,54.82,6,186,53,105
12/8/2024,mean,Selnet,46267,95756,46.27,95.76,10,364,87,188
12/8/2024,mean,ArazNET,13405,14316,13.41,14.32,10,163,33,80
12/8/2024,mean,Bulud Telecom,51542,55467,51.54,55.47,9,140,32,73
12/8/2024,mean,Metronet,65594,57973,65.59,57.97,6,343,106,181
12/8/2024,median,All Providers Combined,62013,63347,62.01,63.35,5,17434,4744,9054
12/8/2024,median,Citynet,81582,79570,81.58,79.57,5,2933,863,1548
12/8/2024,median,EngiNet,53105,48846,53.11,48.85,5,661,174,373
12/8/2024,median,Aztelekom,79381,68456,79.38,68.46,7,2448,702,1362
12/8/2024,median,Azeronline,82963,94734,82.96,94.73,10,1462,381,758
12/8/2024,median,Baktelekom,70140,69821,70.14,69.82,4,3235,901,1738
12/8/2024,median,ULTEL,63359,54708,63.36,54.71,3,271,74,132
12/8/2024,median,Delta Telecom,35955,32859,35.96,32.86,4,524,144,265
12/8/2024,median,alfanet,45298,44398,45.3,44.4,3,151,49,93
12/8/2024,median,Teleport,34071,36487,34.07,36.49,5,142,41,74
12/8/2024,median,Azeurotel,61588,61753,61.59,61.75,3,162,56,96
12/8/2024,median,GSP,43106,37592,43.11,37.59,4,158,52,107
12/8/2024,median,KATV 1,66271,74980,66.27,74.98,3,2187,613,1225
12/8/2024,median,Caspian Telecom,70147,79473,70.15,79.47,3,584,177,317
12/8/2024,median,AzFiberNet,41888,45163,41.89,45.16,4,368,39,84
12/8/2024,median,Rahat Telecom,50908,32337,50.91,32.34,3,106,29,56
12/8/2024,median,BeeOnline,49965,49229,49.97,49.23,4,179,48,89
12/8/2024,median,iZONE,86347,81639,86.35,81.64,3,107,32,73
12/8/2024,median,Connect CJSC,49825,55029,49.83,55.03,4,186,53,105
12/8/2024,median,Selnet,39182,53099,39.18,53.1,6,364,87,188
12/8/2024,median,ArazNET,12765,14531,12.77,14.53,4,163,33,80
12/8/2024,median,Bulud Telecom,45768,47017,45.77,47.02,5,140,32,73
12/8/2024,median,Metronet,49254,39025,49.25,39.03,4,343,106,181
12/9/2024,mean,All Providers Combined,106928,104249,106.93,104.25,11,16452,4598,8479
12/9/2024,mean,Citynet,105778,104719,105.78,104.72,9,2574,776,1416
12/9/2024,mean,EngiNet,54866,56802,54.87,56.8,9,582,166,334
12/9/2024,mean,Aztelekom,140554,128696,140.55,128.7,11,2617,679,1335
12/9/2024,mean,Azeronline,126574,142152,126.57,142.15,30,1452,392,750
12/9/2024,mean,Baktelekom,165837,154255,165.84,154.26,8,2979,888,1615
12/9/2024,mean,ULTEL,86868,74353,86.87,74.35,13,202,68,102
12/9/2024,mean,Delta Telecom,50566,46903,50.57,46.9,13,697,199,374
12/9/2024,mean,Smart Online,34443,32964,34.44,32.96,7,130,30,77
12/9/2024,mean,alfanet,49977,51080,49.98,51.08,7,199,47,103
12/9/2024,mean,Teleport,39064,39101,39.06,39.1,15,103,35,59
12/9/2024,mean,Azeurotel,107633,94019,107.63,94.02,5,173,69,97
12/9/2024,mean,GSP,58052,55538,58.05,55.54,10,253,69,128
12/9/2024,mean,KATV 1,65021,65150,65.02,65.15,5,1776,524,1021
12/9/2024,mean,Caspian Telecom,63151,64749,63.15,64.75,14,463,134,249
12/9/2024,mean,AzFiberNet,94207,107035,94.21,107.04,7,216,75,110
12/9/2024,mean,SparkTel,82391,77241,82.39,77.24,5,148,47,74
12/9/2024,mean,BeeOnline,67651,55009,67.65,55.01,11,149,36,60
12/9/2024,mean,Connect CJSC,56294,55352,56.29,55.35,9,168,42,84
12/9/2024,mean,Selnet,43155,87266,43.16,87.27,6,376,102,195
12/9/2024,mean,Bulud Telecom,52193,56641,52.19,56.64,5,143,50,87
12/9/2024,mean,Metronet,70335,63068,70.34,63.07,7,398,103,164
12/9/2024,median,All Providers Combined,63477,63159,63.48,63.16,5,16452,4598,8479
12/9/2024,median,Citynet,84333,86665,84.33,86.67,4,2574,776,1416
12/9/2024,median,EngiNet,44798,43746,44.8,43.75,5,582,166,334
12/9/2024,median,Aztelekom,79612,71968,79.61,71.97,8,2617,679,1335
12/9/2024,median,Azeronline,76561,86848,76.56,86.85,12,1452,392,750
12/9/2024,median,Baktelekom,78701,78308,78.7,78.31,5,2979,888,1615
12/9/2024,median,ULTEL,80747,63712,80.75,63.71,3,202,68,102
12/9/2024,median,Delta Telecom,36559,30683,36.56,30.68,4,697,199,374
12/9/2024,median,Smart Online,34182,33140,34.18,33.14,4,130,30,77
12/9/2024,median,alfanet,46197,48516,46.2,48.52,3,199,47,103
12/9/2024,median,Teleport,35268,35043,35.27,35.04,11,103,35,59
12/9/2024,median,Azeurotel,68037,56696,68.04,56.7,4,173,69,97
12/9/2024,median,GSP,37274,44637,37.27,44.64,4,253,69,128
12/9/2024,median,KATV 1,70393,71712,70.39,71.71,3,1776,524,1021
12/9/2024,median,Caspian Telecom,78443,79926,78.44,79.93,3,463,134,249
12/9/2024,median,AzFiberNet,46227,50209,46.23,50.21,4,216,75,110
12/9/2024,median,SparkTel,57071,56201,57.07,56.2,3,148,47,74
12/9/2024,median,BeeOnline,51401,48442,51.4,48.44,4,149,36,60
12/9/2024,median,Connect CJSC,53392,65508,53.39,65.51,4,168,42,84
12/9/2024,median,Selnet,40213,66136,40.21,66.14,5,376,102,195
12/9/2024,median,Bulud Telecom,46678,39679,46.68,39.68,4,143,50,87
12/9/2024,median,Metronet,50268,40979,50.27,40.98,4,398,103,164
12/10/2024,mean,All Providers Combined,108511,105435,108.51,105.44,10,17666,4888,8875
12/10/2024,mean,Citynet,104289,107458,104.29,107.46,10,2930,866,1478
12/10/2024,mean,EngiNet,66607,67290,66.61,67.29,10,762,202,369
12/10/2024,mean,Aztelekom,148423,133977,148.42,133.98,12,2881,747,1421
12/10/2024,mean,Azeronline,140363,132370,140.36,132.37,28,1474,388,775
12/10/2024,mean,Baktelekom,164626,156781,164.63,156.78,8,3017,872,1616
12/10/2024,mean,ULTEL,98684,106126,98.68,106.13,8,279,71,130
12/10/2024,mean,Delta Telecom,60424,54643,60.42,54.64,6,679,220,366
12/10/2024,mean,Smart Online,38863,29699,38.86,29.7,5,134,37,68
12/10/2024,mean,alfanet,47008,50821,47.01,50.82,5,236,48,96
12/10/2024,mean,Teleport,35254,38408,35.25,38.41,17,165,40,71
12/10/2024,mean,Azeurotel,119479,107259,119.48,107.26,5,144,50,86
12/10/2024,mean,GSP,43872,44980,43.87,44.98,7,239,66,111
12/10/2024,mean,KATV 1,63135,64164,63.14,64.16,7,1970,521,1050
12/10/2024,mean,Caspian Telecom,63087,66230,63.09,66.23,4,574,172,340
12/10/2024,mean,AzFiberNet,103154,114577,103.15,114.58,4,197,66,106
12/10/2024,mean,SparkTel,102452,99866,102.45,99.87,9,121,44,73
12/10/2024,mean,Rahat Telecom,62465,63653,62.47,63.65,9,107,25,44
12/10/2024,mean,BeeOnline,73899,58874,73.9,58.87,6,129,52,81
12/10/2024,mean,iZONE,59004,57053,59,57.05,9,130,41,82
12/10/2024,mean,Connect CJSC,82472,73603,82.47,73.6,7,121,42,76
12/10/2024,mean,Selnet,47870,98807,47.87,98.81,6,409,122,209
12/10/2024,mean,ArazNET,46529,15219,46.53,15.22,4,124,30,60
12/10/2024,mean,Bulud Telecom,55352,52668,55.35,52.67,6,146,47,82
12/10/2024,mean,Metronet,74080,72016,74.08,72.02,5,359,100,166
12/10/2024,median,All Providers Combined,64026,64501,64.03,64.5,5,17666,4888,8875
12/10/2024,median,Citynet,84485,83387,84.49,83.39,4,2930,866,1478
12/10/2024,median,EngiNet,50945,49337,50.95,49.34,6,762,202,369
12/10/2024,median,Aztelekom,81589,73562,81.59,73.56,8,2881,747,1421
12/10/2024,median,Azeronline,82213,81356,82.21,81.36,12,1474,388,775
12/10/2024,median,Baktelekom,76144,80275,76.14,80.28,4,3017,872,1616
12/10/2024,median,ULTEL,76816,65375,76.82,65.38,3,279,71,130
12/10/2024,median,Delta Telecom,39086,37486,39.09,37.49,3,679,220,366
12/10/2024,median,Smart Online,35144,31920,35.14,31.92,4,134,37,68
12/10/2024,median,alfanet,46827,47413,46.83,47.41,3,236,48,96
12/10/2024,median,Teleport,34622,37336,34.62,37.34,6,165,40,71
12/10/2024,median,Azeurotel,66318,74676,66.32,74.68,4,144,50,86
12/10/2024,median,GSP,40101,35780,40.1,35.78,5,239,66,111
12/10/2024,median,KATV 1,67123,72065,67.12,72.07,3,1970,521,1050
12/10/2024,median,Caspian Telecom,73933,84500,73.93,84.5,3,574,172,340
12/10/2024,median,AzFiberNet,52165,54637,52.17,54.64,3,197,66,106
12/10/2024,median,SparkTel,55297,57460,55.3,57.46,3,121,44,73
12/10/2024,median,Rahat Telecom,54791,86539,54.79,86.54,3,107,25,44
12/10/2024,median,BeeOnline,49871,51171,49.87,51.17,4,129,52,81
12/10/2024,median,iZONE,47560,45912,47.56,45.91,3,130,41,82
12/10/2024,median,Connect CJSC,63533,52787,63.53,52.79,3,121,42,76
12/10/2024,median,Selnet,40782,58784,40.78,58.78,5,409,122,209
12/10/2024,median,ArazNET,13757,15112,13.76,15.11,3,124,30,60
12/10/2024,median,Bulud Telecom,47682,47764,47.68,47.76,4,146,47,82
12/10/2024,median,Metronet,51138,50557,51.14,50.56,4,359,100,166
12/11/2024,mean,All Providers Combined,110495,107297,110.5,107.3,9,20943,5864,11157
12/11/2024,mean,Citynet,100336,104562,100.34,104.56,8,3492,1007,1894
12/11/2024,mean,EngiNet,58005,59014,58.01,59.01,11,873,233,493
12/11/2024,mean,Aztelekom,163161,145300,163.16,145.3,9,3141,834,1705
12/11/2024,mean,Azeronline,142925,141528,142.93,141.53,27,1739,489,952
12/11/2024,mean,Baktelekom,175459,166076,175.46,166.08,8,3720,1049,2022
12/11/2024,mean,ULTEL,119963,109677,119.96,109.68,13,337,91,172
12/11/2024,mean,Delta Telecom,52684,50999,52.68,51,8,764,247,426
12/11/2024,mean,alfanet,46942,47820,46.94,47.82,5,233,62,117
12/11/2024,mean,Teleport,33858,34839,33.86,34.84,11,139,47,80
12/11/2024,mean,Azeurotel,101889,99967,101.89,99.97,8,256,76,123
12/11/2024,mean,GSP,46958,49199,46.96,49.2,12,317,84,154
12/11/2024,mean,KATV 1,66256,66412,66.26,66.41,4,2531,730,1429
12/11/2024,mean,Caspian Telecom,66160,70094,66.16,70.09,4,723,218,424
12/11/2024,mean,AzFiberNet,53319,62585,53.32,62.59,13,194,66,112
12/11/2024,mean,SparkTel,90245,81290,90.25,81.29,12,180,53,90
12/11/2024,mean,BeeOnline,68965,54491,68.97,54.49,4,227,73,132
12/11/2024,mean,iZONE,98250,96419,98.25,96.42,5,173,52,104
12/11/2024,mean,Connect CJSC,63329,66354,63.33,66.35,11,154,49,92
12/11/2024,mean,Selnet,39803,70940,39.8,70.94,16,485,135,253
12/11/2024,mean,ArazNET,21027,17027,21.03,17.03,12,168,36,88
12/11/2024,mean,Bulud Telecom,73511,68394,73.51,68.39,4,105,35,70
12/11/2024,mean,Metronet,57786,54623,57.79,54.62,5,318,89,154
12/11/2024,median,All Providers Combined,66398,66866,66.4,66.87,4,20943,5864,11157
12/11/2024,median,Citynet,82073,81365,82.07,81.37,4,3492,1007,1894
12/11/2024,median,EngiNet,46705,45279,46.71,45.28,5,873,233,493
12/11/2024,median,Aztelekom,92640,83045,92.64,83.05,8,3141,834,1705
12/11/2024,median,Azeronline,93122,94549,93.12,94.55,12,1739,489,952
12/11/2024,median,Baktelekom,83831,82648,83.83,82.65,4,3720,1049,2022
12/11/2024,median,ULTEL,82858,87654,82.86,87.65,3,337,91,172
12/11/2024,median,Delta Telecom,38306,38842,38.31,38.84,3,764,247,426
12/11/2024,median,alfanet,48103,49807,48.1,49.81,3,233,62,117
12/11/2024,median,Teleport,30243,34169,30.24,34.17,5,139,47,80
12/11/2024,median,Azeurotel,68155,76471,68.16,76.47,4,256,76,123
12/11/2024,median,GSP,42355,45518,42.36,45.52,5,317,84,154
12/11/2024,median,KATV 1,72394,76147,72.39,76.15,3,2531,730,1429
12/11/2024,median,Caspian Telecom,75112,85857,75.11,85.86,3,723,218,424
12/11/2024,median,AzFiberNet,49951,54164,49.95,54.16,4,194,66,112
12/11/2024,median,SparkTel,59744,56921,59.74,56.92,4,180,53,90
12/11/2024,median,BeeOnline,49832,49535,49.83,49.54,4,227,73,132
12/11/2024,median,iZONE,66378,46391,66.38,46.39,3,173,52,104
12/11/2024,median,Connect CJSC,70677,69716,70.68,69.72,3,154,49,92
12/11/2024,median,Selnet,40020,50788,40.02,50.79,6,485,135,253
12/11/2024,median,ArazNET,13097,14153,13.1,14.15,3,168,36,88
12/11/2024,median,Bulud Telecom,57199,52980,57.2,52.98,4,105,35,70
12/11/2024,median,Metronet,51917,46808,51.92,46.81,4,318,89,154
12/12/2024,mean,All Providers Combined,110998,108079,111,108.08,10,18745,5001,9328
12/12/2024,mean,Citynet,98966,100609,98.97,100.61,8,2833,797,1472
12/12/2024,mean,EngiNet,55573,58468,55.57,58.47,11,604,193,333
12/12/2024,mean,Aztelekom,149407,131660,149.41,131.66,13,3657,924,1760
12/12/2024,mean,Azeronline,144221,149407,144.22,149.41,28,1527,428,817
12/12/2024,mean,Baktelekom,171367,165162,171.37,165.16,6,3301,917,1726
12/12/2024,mean,ULTEL,75289,77303,75.29,77.3,5,259,72,138
12/12/2024,mean,Delta Telecom,57459,55451,57.46,55.45,10,786,219,388
12/12/2024,mean,Smart Online,37566,33739,37.57,33.74,16,106,29,58
12/12/2024,mean,alfanet,47538,49131,47.54,49.13,4,212,46,90
12/12/2024,mean,Teleport,31859,36287,31.86,36.29,10,120,31,66
12/12/2024,mean,Azeurotel,105401,96053,105.4,96.05,8,208,68,99
12/12/2024,mean,GSP,56320,61474,56.32,61.47,9,258,86,157
12/12/2024,mean,KATV 1,63702,65505,63.7,65.51,8,2135,568,1115
12/12/2024,mean,Caspian Telecom,61309,65686,61.31,65.69,9,525,159,311
12/12/2024,mean,AzFiberNet,74085,101161,74.09,101.16,4,159,46,91
12/12/2024,mean,SparkTel,60865,55671,60.87,55.67,8,115,39,69
12/12/2024,mean,BeeOnline,78136,62345,78.14,62.35,7,129,43,82
12/12/2024,mean,iZONE,82246,68102,82.25,68.1,4,140,39,77
12/12/2024,mean,Selnet,40619,72589,40.62,72.59,6,383,87,186
12/12/2024,mean,ArazNET,17132,18068,17.13,18.07,4,148,20,61
12/12/2024,mean,Bulud Telecom,75402,79507,75.4,79.51,6,140,34,64
12/12/2024,mean,Metronet,60922,57693,60.92,57.69,6,451,103,177
12/12/2024,median,All Providers Combined,64672,65673,64.67,65.67,5,18745,5001,9328
12/12/2024,median,Citynet,86062,84117,86.06,84.12,4,2833,797,1472
12/12/2024,median,EngiNet,45626,45169,45.63,45.17,5,604,193,333
12/12/2024,median,Aztelekom,76029,64137,76.03,64.14,7,3657,924,1760
12/12/2024,median,Azeronline,85162,94592,85.16,94.59,12,1527,428,817
12/12/2024,median,Baktelekom,83670,84235,83.67,84.24,5,3301,917,1726
12/12/2024,median,ULTEL,73219,66789,73.22,66.79,3,259,72,138
12/12/2024,median,Delta Telecom,37271,37662,37.27,37.66,3,786,219,388
12/12/2024,median,Smart Online,37776,30592,37.78,30.59,4,106,29,58
12/12/2024,median,alfanet,47997,51532,48,51.53,3,212,46,90
12/12/2024,median,Teleport,34244,35792,34.24,35.79,6,120,31,66
12/12/2024,median,Azeurotel,79192,74429,79.19,74.43,4,208,68,99
12/12/2024,median,GSP,42591,43278,42.59,43.28,4,258,86,157
12/12/2024,median,KATV 1,68145,78034,68.15,78.03,3,2135,568,1115
12/12/2024,median,Caspian Telecom,71476,78155,71.48,78.16,3,525,159,311
12/12/2024,median,AzFiberNet,53383,48897,53.38,48.9,3,159,46,91
12/12/2024,median,SparkTel,44630,51070,44.63,51.07,4,115,39,69
12/12/2024,median,BeeOnline,61978,50070,61.98,50.07,4,129,43,82
12/12/2024,median,iZONE,80378,63189,80.38,63.19,3,140,39,77
12/12/2024,median,Selnet,38977,49876,38.98,49.88,6,383,87,186
12/12/2024,median,ArazNET,13105,14406,13.11,14.41,3,148,20,61
12/12/2024,median,Bulud Telecom,42908,40322,42.91,40.32,4,140,34,64
12/12/2024,median,Metronet,42958,36498,42.96,36.5,4,451,103,177
12/13/2024,mean,All Providers Combined,110988,108231,110.99,108.23,10,18951,5177,9766
12/13/2024,mean,Citynet,110343,106992,110.34,106.99,9,3006,828,1523
12/13/2024,mean,EngiNet,65783,65288,65.78,65.29,11,561,185,357
12/13/2024,mean,Aztelekom,143556,131163,143.56,131.16,9,4137,1134,2252
12/13/2024,mean,Azeronline,146905,151628,146.91,151.63,29,1526,420,791
12/13/2024,mean,Baktelekom,162090,152782,162.09,152.78,8,3236,902,1715
12/13/2024,mean,ULTEL,79062,79218,79.06,79.22,5,246,79,150
12/13/2024,mean,Delta Telecom,46701,46736,46.7,46.74,11,690,211,366
12/13/2024,mean,Smart Online,35882,27225,35.88,27.23,7,133,27,48
12/13/2024,mean,alfanet,55624,54822,55.62,54.82,3,177,42,84
12/13/2024,mean,Teleport,29696,34049,29.7,34.05,7,129,34,58
12/13/2024,mean,Azeurotel,72816,64782,72.82,64.78,11,148,41,84
12/13/2024,mean,GSP,46957,47449,46.96,47.45,8,266,71,135
12/13/2024,mean,KATV 1,64791,65589,64.79,65.59,5,1839,485,1013
12/13/2024,mean,Caspian Telecom,62399,64665,62.4,64.67,6,459,150,277
12/13/2024,mean,AzFiberNet,103595,122651,103.6,122.65,4,161,67,101
12/13/2024,mean,BeeOnline,75643,56400,75.64,56.4,4,173,64,101
12/13/2024,mean,iZONE,81012,77237,81.01,77.24,5,123,34,73
12/13/2024,mean,Connect CJSC,73929,76648,73.93,76.65,6,186,54,99
12/13/2024,mean,Selnet,43418,113826,43.42,113.83,6,537,115,217
12/13/2024,mean,ArazNET,19790,22136,19.79,22.14,10,159,25,64
12/13/2024,mean,Bulud Telecom,41874,51684,41.87,51.68,6,145,43,79
12/13/2024,mean,Metronet,50373,50422,50.37,50.42,9,314,76,140
12/13/2024,median,All Providers Combined,66475,67110,66.48,67.11,5,18951,5177,9766
12/13/2024,median,Citynet,86558,88802,86.56,88.8,4,3006,828,1523
12/13/2024,median,EngiNet,48360,49097,48.36,49.1,5,561,185,357
12/13/2024,median,Aztelekom,75968,75800,75.97,75.8,7,4137,1134,2252
12/13/2024,median,Azeronline,89437,94774,89.44,94.77,12,1526,420,791
12/13/2024,median,Baktelekom,78634,77095,78.63,77.1,4,3236,902,1715
12/13/2024,median,ULTEL,72619,59255,72.62,59.26,3,246,79,150
12/13/2024,median,Delta Telecom,34406,35014,34.41,35.01,4,690,211,366
12/13/2024,median,Smart Online,28273,23721,28.27,23.72,6,133,27,48
12/13/2024,median,alfanet,55973,54416,55.97,54.42,3,177,42,84
12/13/2024,median,Teleport,29552,32317,29.55,32.32,3,129,34,58
12/13/2024,median,Azeurotel,43714,46014,43.71,46.01,5,148,41,84
12/13/2024,median,GSP,34927,37922,34.93,37.92,5,266,71,135
12/13/2024,median,KATV 1,70074,72491,70.07,72.49,3,1839,485,1013
12/13/2024,median,Caspian Telecom,74938,77878,74.94,77.88,3,459,150,277
12/13/2024,median,AzFiberNet,54618,78063,54.62,78.06,4,161,67,101
12/13/2024,median,BeeOnline,65240,50226,65.24,50.23,4,173,64,101
12/13/2024,median,iZONE,51333,49369,51.33,49.37,3,123,34,73
12/13/2024,median,Connect CJSC,84234,83884,84.23,83.88,3,186,54,99
12/13/2024,median,Selnet,38747,65358,38.75,65.36,5,537,115,217
